Family Name,Word Class
бічева,adjective
болгарова,adjective
бречка,noun
галактіонова,adjective
герда,noun
гнилиця,noun
говда,noun
голованьова,adjective
дюміна,adjective
єлфімова,adjective
заплава,noun
златіна,adjective
казаріна,adjective
каплунова,adjective
карета,noun
кирея,noun
кіртока,noun
кобякова,adjective
кокуца,noun
колоскова,adjective
конча,noun
корнеєва,adjective
краснопера,adjective
красьоха,noun
крупіна,adjective
ксенофонтова,adjective
курцеба,noun
лампіга,noun
ланіна,adjective
малега,noun
мусіяка,noun
невзорова,adjective
пашина,adjective
петруніна,adjective
портнова,adjective
потупа,noun
процишина,adjective
путіліна,adjective
раділова,adjective
райкова,adjective
рибитва,noun
сабада,noun
савостіна,adjective
сєдіна,adjective
сидора,adjective
скрибка,noun
строєва,adjective
сулєйманова,adjective
томілова,adjective
тутка,noun
фазилова,adjective
хоха,noun
ціпцюра,noun
чекмарьова,adjective
черникова,adjective
шетеля,noun
шумада,noun
юшина,adjective
аліфанова,adjective
альошкіна,adjective
бакума,noun
бараннікова,adjective
бенеда,noun
бєда,noun
білава,noun
бортнікова,adjective
бружа,noun
галига,noun
гатала,noun
гева,noun
гилка,noun
глинка,noun
грамма,noun
грибачова,adjective
гринчишина,adjective
доліба,noun
дорогокупля,noun
дрьомова,adjective
жилкіна,adjective
жиляєва,adjective
жоля,noun
журя,noun
закірова,adjective
іванілова,adjective
кадура,noun
катеруша,noun
ковдря,noun
комлєва,adjective
комоса,noun
косьмина,adjective
котлюба,noun
кулієва,adjective
лодба,noun
лукяниця,noun
лупаїна,adjective
любимова,adjective
малініна,adjective
мануілова,adjective
манькута,noun
муханова,adjective
невечеря,noun
нелюба,noun
нищета,noun
носа,noun
оськіна,adjective
панчева,adjective
пачева,adjective
поваляєва,adjective
поляниця,noun
пояркова,adjective
прокопишина,adjective
птіцина,adjective
пужакова,adjective
пуйда,noun
пустовалова,adjective
розторгуєва,adjective
саввіна,adjective
сараєва,adjective
свобода,noun
семчишина,adjective
сога,noun
строя,noun
травкіна,adjective
усікова,adjective
федоришена,adjective
федькова,adjective
фесюра,noun
чапала,noun
чепурда,noun
чернявка,noun
шарига,noun
шевчишина,adjective
щербаха,noun
агаєва,adjective
бардачова,adjective
беда,noun
белеля,noun
бенера,noun
бобришова,adjective
богатова,adjective
бражнікова,adjective
бредихіна,adjective
брика,noun
бушма,noun
верна,noun
віхляєва,adjective
гамаюнова,adjective
глібка,noun
гнєзділова,adjective
горобцова,adjective
дашкова,adjective
джума,noun
дибка,noun
донєва,adjective
дрожжина,adjective
желєва,adjective
жигула,noun
забєліна,adjective
канаєва,adjective
каяфа,noun
кобка,noun
кокіна,adjective
корнева,adjective
косогова,adjective
кострикіна,adjective
крапівіна,adjective
краплина,noun
крутиголова,noun
кутіщева,adjective
лампіка,noun
лисогоря,noun
лоба,noun
майстрова,adjective
маклакова,adjective
малка,noun
мачача,noun
мішеніна,adjective
мокроусова,adjective
настека,noun
наумкіна,adjective
неліна,adjective
нерозя,noun
нехаєва,adjective
ногіна,adjective
осипа,noun
останіна,adjective
педина,noun
перцова,adjective
піскоха,noun
попша,noun
прдка,noun
скорікова,adjective
скуратова,adjective
ступіна,adjective
тімофеєва,adjective
товстига,noun
толстікова,adjective
туча,noun
фадеєва,adjective
флінта,noun
цупа,noun
чеботаєва,adjective
чекаліна,adjective
чечина,adjective
чурпіта,noun
шебеда,noun
шикута,noun
шнира,noun
ющишина,adjective
адирова,adjective
алфімова,adjective
антохова,adjective
аулова,adjective
банадига,noun
берека,noun
бешлега,noun
брошкова,adjective
буравльова,adjective
бурега,noun
буренкова,adjective
бурченя,noun
ведернікова,adjective
галиця,noun
ганзя,noun
голякова,adjective
горбачева,adjective
горстка,noun
гуліна,adjective
